comment,antagonize,antagonize:confidence,condescending,condescending:confidence,dismissive,dismissive:confidence,hostile,hostile:confidence,sarcastic,sarcastic:confidence
"Rob The Cons have a 5% advantage straight off because they their supporters get out and vote, unlike the Lefty supporters that sit at home and watch TV.",1,0.6081,0,1.0,0,0.8039,0,1.0,0,1.0
"Yeah I know, the government just rounded me up to my work camp today! they're making me give up all my belongings to a family of religious extremeist child rapests who immigrated from Mexistan... ohh wait nevermind, that didn't happen",1,0.6046,1,0.6046,0,0.7985,0,0.8007,1,0.8116
"Since you are online, search for them yourself. They are very easy to find. Do you actually buy the G&M or just read it online for free, like most people?",1,0.6066,1,0.6083,0,0.5884,1,0.6066,0,0.805
You left our our Universal Health Care program. The man has no conscience.,1,0.6134,1,0.5957,1,0.6134,0,0.5828,0,0.8001
"Well you seem pretty sure YOU know all about the case, although you've demonstrated you haven't even read the basic facts about it.",1,0.5936,0,0.5884,1,0.5936,0,1.0,0,0.6136
"Wow, 3P, you have contempt for gays AND women. Kind of narrows things down for sexual partners, doesn't it?",1,0.8042,1,0.6085,0,0.5904,1,0.8042,1,0.6054
That's too ignorant to be worthy of a real answer.,1,0.5949,1,0.924,1,0.9228,0,0.6024,0,0.9208
"Harper appeals to bitter, small-minded people. No one else. He will be tossed into the gutters of history where he belongs.",1,0.5871,0,0.6102,0,0.6102,0,0.6102,0,1.0
An article from Martin to cast doubt and insult the conservatives. Wouldn't you be better served drooling over Trudeaus shoes?,1,0.7936,0,0.5967,0,0.8009,0,0.5785,1,0.5945
you are so na?ve.,1,0.5029,1,0.8303,1,0.8303,1,0.5029,0,1.0
"Oh, wow. Give it a rest.",1,0.6191,0,0.5778,1,0.6191,0,0.5778,0,1.0
... or a corrupt establishment politicians feathering her nest... and a naive billionaire who thinks he can beat the system .... so pa thetic ...,1,0.7715,0,0.6079,0,1.0,0,0.6206,0,1.0
HAHAHAHAHAHAHAHAHAAHAHAHAAAHA!'Nothing funny' he says! omgHAHAAAAHAHAHAHA!,1,0.5907,0,0.6015,0,0.6015,0,0.7998,0,0.5907
"No, we should just execute them. Unfortunately there are too many p*ssies like you who would complain. So just throw away the key. And yes, life should mean life and those criminals should never even have the option to be paroled.",1,0.7983,0,1.0,0,0.5864,1,0.7983,0,1.0
Germany elected a quantum physicist... and became the trash can of the world.,1,0.8016,0,0.7816,0,0.7927,1,0.8016,0,1.0
Hey kid (savetheplanet) time to grow up.,1,0.8122,1,1.0,1,0.8122,0,0.6129,0,1.0
traitor....now you have given the North Koreans the Platform edge... on the Conservatives... what's next ...Froggy....Ideologue for Cons..,1,0.8084,0,0.804,0,0.804,1,0.6007,0,0.6124
"'Ownership by one group'Back in MY day that was code for believers in the 'Jewish conspiracy'.PM, are you an anti-semite?",1,0.5717,0,1.0,0,1.0,0,1.0,0,1.0
On your way to delusionland remember who made Canada a one-trick pony of OIL OIL OIL,1,0.7985,1,0.5939,0,0.8035,0,0.6098,0,0.5939
"Careful, your inner elitist pseud is showing",1,0.7624,1,0.5903,0,0.5246,0,0.6109,1,0.6453
You are being really fucking nasty about this,1,0.7551,0,0.6802,0,0.6455,1,0.7174,0,0.9639
What a ludicrous garbage.,1,0.7977,1,0.7945,1,0.584,1,1.0,0,0.6182
I think the Ontario Wynne Liberals are crashing because they can't stop throwing away our tax dollars!,1,0.5632,0,0.5897,0,0.8511,0,0.7223,0,0.5857
"Hey CH, you're lost. The Rob Ford comments are that way -->",1,0.5862,1,0.6028,1,0.5964,0,0.605,1,0.5964
"you idiot, the ndp voted against, the libs for",1,0.8096,1,0.8096,1,0.6225,1,0.6225,0,1.0
"Shouldn't Traitor Trump be the most afraid, since he has openly invited an unfriendly foreign state to interfere in an American election?",1,0.8396,0,0.6711,0,0.8434,0,0.6691,0,0.6711
give it a rest people the story is toast find something better to talk about like the provincial liberals they should all be in jail,1,0.6019,0,1.0,0,0.7959,0,0.8038,0,1.0
"Do some research, you are wrong.",1,0.5921,1,0.8069,1,0.8069,0,0.601,0,1.0
"No, the rednecks were lied to by Bush and Powell and Hillary Clinton etc. They were not happy and wanted real conservatives, not draft dodgers like Bush.",1,0.846,0,0.7219,0,0.7219,0,0.7298,0,0.5836
Since he's a New York socialist I would lean towards sex offender...,1,0.5007,0,0.6746,0,0.8287,0,0.8287,0,0.6746
"You can't spell, or write a sentence in English, but you can explain the intricacies of climate change. Sure, I take you seriously.",1,0.7923,1,1.0,1,1.0,1,0.614,1,0.8216
Ms. Wente is usually so cynical that I expected she would attack the credibility of the woman involved. Pleasantly surprised.,1,0.5915,1,0.5915,1,0.5915,1,0.5915,1,0.5915
"Congratulations Emilio: you are a fool, easily tricked by a demagogue who has no idea what he's doing. PS, Trump's fraud trial begins this month, and he's got even nastier trials on the horizon. You've been duped.",1,1.0,1,1.0,1,0.5933,1,0.7927,1,0.5965
"You are a total slave who hates liberty. No one is forcing you to do anything, stop banning others from doing what they want to their own bodies you slave-master no doubt christian scumbag!",1,1.0,1,0.5903,0,0.8023,1,1.0,0,1.0
Feel free to leave Ukraine and live in Russia. And you can take your chattels with you. When in Russia you might also take English as a Second Language training so that when you move West you can be a busboy or something similar.,1,0.5774,1,0.5774,0,0.8169,0,1.0,1,0.5774
"Swing and a miss, Globe. There's nothing wrong with insisting on value for government spending, whether on small items or large. Or do the Globe's editorial writers think it's impossible to walk and chew gum at the same time?",1,0.6173,0,0.8029,0,1.0,1,0.6173,1,0.6173
"You are right. Everyone in Canada now speaks Mandarin, and we have a communist dictatorship. You should leave now! Trumpville is calling...",1,0.6013,1,0.6045,1,0.815,0,0.8038,1,0.815
"LMAO, you're using the wild west to educate yourself. You truly are naive.",1,0.8069,1,0.9629,1,0.7606,1,0.608,0,0.6883
Precisely. You make no sense.,1,0.8073,1,1.0,1,0.8063,1,0.6137,0,0.8026
Don't bother just tom. Mouth breather won't get it.,1,1.0,1,0.8069,1,0.6029,0,0.8128,0,1.0
dream on-Bush's SAT score of 1206 correlates with a 95th percentile IQ or a corrected IQ of around 125that kid wouldnt even be closeHe got his mothers smarts ............not his fathers,1,0.5938,0,0.5971,0,0.7979,0,0.607,0,0.7946
I'm starting to like this guy. Refreshing. Ford in 2014 !!!PS Ainslie is a goof.,1,0.5012,0,1.0,0,1.0,0,1.0,0,0.6686
"Your describe Hillary as obese, but Trump is likely about 75 lbs overweight. Have you ever seen pictures of how slim Trump was in his 20s and 30s.",1,0.6225,0,0.8185,0,0.8185,0,0.7925,0,1.0
It looks like Canadians are the ones 'fascinated' by this case. Your media can't stop covering it. And you ignoramuses can't stop commenting about it.Face it. You have a problem.,1,0.8005,1,0.7973,0,0.8086,1,0.8005,0,0.8086
wow you are a fool,1,0.9225,1,0.96,1,0.8437,1,0.8785,0,0.8072
'Corporatist'....the lexicon of a follower of Noam Chomsky....one of the dumbest people to ever walk the face of the earth (other than Karl Marx),1,0.6649,1,0.6649,0,0.6716,1,0.6649,0,0.5038
"Understandable, to some extent. Not that it should be but a cop's interest is to maintain the status quo. After all it is the present regime that pays his usually excessive salary.",1,0.6191,0,0.7919,0,0.8031,0,0.5889,0,0.8031
Wait until this happens to your family. You will not be so cavalier with your comments.,1,1.0,1,0.8069,1,0.8069,1,0.5972,0,0.8069
The Globe has a great stable of professional liars. Kendzior is not so great.,1,0.8305,0,0.6686,0,1.0,1,0.6832,0,0.8276
"It's an issue in sports, not politics. Your anti-Russian obsession is becoming McCarthy-like. You might want to seek help.",1,0.59,1,0.59,1,0.59,0,0.6085,0,0.7879
I did. It is not insulting to point out someones ignorance if they have made an effort to put it on display.,1,1.0,1,1.0,1,0.7909,0,0.5954,0,0.8073
"Who wrote this joke? Ezra are you writing for the G&M now? Looks like the reich-wing machine is starting to step it up, must be getting near election time.",1,0.7949,1,0.7902,0,0.8092,1,0.5866,0,0.6009
"Of course, since he earns a hefty salary moonlighting as a Liberal PR hack.",1,0.5911,0,0.606,0,0.606,1,0.5911,0,0.606
So basically 1/3 of Americans are stupid.,1,0.7892,1,0.7892,0,0.8009,1,0.7892,0,0.5901
Same rubbish Canadians produce every election cycle.,1,0.7918,1,0.6046,0,0.5856,1,0.7918,0,1.0
These muslim immigrants are takers not makers. All they do is further tax the system.,1,0.7977,0,0.6038,0,0.6038,1,0.593,0,1.0
Is that your way of telling us you don't have a science degree?,1,0.5893,1,1.0,1,0.5858,0,1.0,0,0.6121
his deep dive is his head up his anal cavity,1,0.7986,0,0.6069,1,0.6041,1,0.6041,0,1.0
"Those damn Liberals .CONS are responsible for absolutely nothing. Mr. Harper is SO HELPLESS during 8 years in power because of those D? LIEBERALS. As a now anti Con, I THANK YOU for RECOGNIZING HOW WEAK mr. harper/baird truly are",1,0.8075,1,0.8075,1,0.6119,1,1.0,0,1.0
the miscreant turns in the bits and gets a new (probably better) phone - big disincentive,1,0.7847,1,0.5955,0,0.7966,1,0.5928,0,0.6106
Adolescent sloganeering is all the left is good for. Hit the streets with your pink Mohawks and let the adults handle the serious issues.,1,0.8061,1,0.8061,1,0.8061,1,0.6046,0,0.6109
"Government is the ProblemLegal power to use violence? The UN?Kidding, right? .",1,0.5915,1,0.5915,1,0.7989,1,0.5915,1,0.5915
Attitudes like yours are a threat to freedom as we have known it.,1,0.8033,0,0.5884,0,0.5884,1,0.5984,0,1.0
Says the guy commenting on a story in the GM.,1,0.5858,1,0.7872,0,0.6025,0,0.6121,0,1.0
oh please. Go back under your rock.,1,0.8069,0,0.6035,1,0.8069,1,0.6004,0,1.0
"This still doesn't explain why males have an over-inflated sense of confidence while women don't. Oh, and men are never hard on other men? Rii-iight. Time for some actual self-reflection about the whole issue, dear.",1,0.5945,1,0.5945,0,0.5998,1,0.5945,0,0.8007
"Silly, it's not the Harper judges telling women in COngo they can't abort their unwanted rape pregnancies - Harper leaves that joy for his cabinet ministers!",1,0.5795,1,0.7938,0,0.6075,1,0.5795,0,0.7873
They'd have that money if they would drop their feeble attempts at comedy that are really cleverly disguised attacks on whatever government is in power (at all levels) in the form of satire.,1,0.5911,0,0.7966,0,0.7966,1,0.5911,0,0.7966
"Ear, god man stop drinking the kool-aid before you kill the last brain cell you have. What if the next step of the police is not to attend your call unless you slip them some Borden's (that is a $!00 bill in case you didn't know)",1,0.5739,1,0.5739,0,0.6121,1,0.5739,0,0.6169
Not a ' bogeyman'.... Simply a ' good kid' leaving Canada to kill and maim in the name of a particular prophet?,1,0.6202,0,0.5901,0,0.5901,1,0.6202,1,0.6202
Speaking of mindless cult - you should talk. Light bulb moment for you leftist whiners - majority in 2015.,1,1.0,1,0.6241,0,0.7927,1,0.5919,0,0.6065
Terry Fox? You're an idiot.,1,1.0,1,0.6073,1,0.7988,1,1.0,0,1.0
Well said. The Ontario Liberals have proved that indeed you can fool all of the people all of the time.,1,0.516,0,1.0,0,1.0,0,0.8273,0,1.0
"You got yourself all worked up over useless jocks? Get a life, pally!",1,1.0,1,1.0,1,0.6051,1,0.8027,0,0.8002
Your opinion is worthless - despite the caps.,1,0.6089,1,0.5999,1,1.0,1,0.6219,0,1.0
"Yeah... nothing like a smarmy, socialist, high school drop out who couldn't handle the intellectualism of grade 10 running the show...",1,0.8041,1,0.8041,1,0.8041,1,0.6091,1,0.8041
Distorting a message as you do shows your immaturity. See a shrink!,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0
Everyone with a brain knows why. That obviously excludes Harper supporters.,1,0.6001,0,0.6023,0,0.6023,1,0.6001,0,0.8078
WATCH IT HAPPEN! You represent the very FRINGE of Canadian society !,1,0.5963,1,0.5963,0,0.6032,0,0.8006,0,1.0
You do not rep Canada at all.But your delusion is no surprise. Go walk a dog or something,1,1.0,1,0.9487,1,0.9487,1,0.8497,1,0.7497
Call for a national inquiry john and refuse to do anything to better yourself til you get one. Sort of like holding your breath and kicking and stomping your feet til you get your way...,1,0.7932,0,0.6057,0,0.6057,1,0.5931,1,0.7932
"""chaplin 50 minutes ago What a remarkably crabby, small-minded little man you must be..."" Says the person who posted elsewhere that most Canadian women are ""ordinary housewives"".",1,1.0,1,0.5982,1,0.5982,1,0.6073,0,1.0
"Wow Ron, aren't you just a chirper person this morning. The topic is child care and my point is whether or not we can afford it. Your ramblings and labelling speaks more about you than anything else. What other hate messages do you have?",1,0.5898,1,0.7848,0,0.7881,0,0.7881,0,0.6128
Keep factual rather than judgmental. Is it too hard for you? Some can do it easily.,1,0.5778,1,0.5778,0,1.0,0,0.8103,0,0.8035
"How many times have you heard cons accuse someone of being a racist, homophobe, bigot, sexist, xenophobe, redneck? Leftists do it ALL the time.",1,1.0,0,0.613,0,0.613,1,0.6036,0,0.7986
But I see you drooling LPC sheep got here first.,1,0.8114,1,0.6006,0,0.8035,1,0.6054,0,0.615
Even the Chinese woman at the consulate here in Vancouver declared Canadians were stupid.,1,0.6603,0,0.6528,1,0.5164,1,0.6603,0,0.843
"Hey Preston, now that your buddies in Edmonton have had several days of shredding documents, maybe there's a chance you can 'rebuild' your phony ideology.",1,0.5903,0,0.6064,0,0.6144,1,0.5824,1,0.5954
She's gross because she's a promiscuous slob. Just like any guy would similarly be gross.,1,1.0,1,0.5911,0,0.6135,1,0.7902,0,0.8063
"The fact that such comments can be made about any person shows you how low we have sunk in this country. You have no respect for yourself, let alone the Prime Minister.",1,0.5164,0,0.6597,0,0.6597,0,0.6807,0,1.0
Only if he can avoid speaking or putting his foot in his mouth,1,0.5897,1,0.7809,0,0.5999,1,0.5897,0,0.6192
Maybe you better keep a close eye on the nuclear subs sitting off the coast of Canada and the US. So who should take who out? Idiots who propose WW3 as you do should hopefully be the first in line to go. Maybe on the end of the A-8.,1,1.0,1,0.778,1,0.778,1,1.0,0,0.7981
"If you believe that Trump is further left than Clinton, you are clearly delusional. Trump has made no political mistakes simply because he hasn't ever had the power to do so. He's a right-wing fascist in reality.",1,0.743,0,0.5047,0,0.5047,0,0.6201,0,0.8736
The citizens that voted weren't the 'DUMB' ones it's the 'citizens' who didn't vote that are dumb as heck.,1,0.8096,0,0.6013,0,0.7959999999999999,0,0.6013,0,0.8053
"I think the G&M gets these 'articles' for free - and the authors thereby obtain a soap box for their pet diatribes, mostly uninformed !",1,0.5005,1,0.8395,1,0.8395,1,0.5005,0,0.6632
"Miller, at least you don't whine like your buddy, Trump. You simply throw him in the trumpeter and move on your the next whacko. So it's Jill Stein is it? ""Real Solutions go Working People"" - wow! Inspiring!",1,0.6648,1,0.5053,0,0.8446,0,0.5037,1,0.8358
"What!?! They want generous holidays, pensions, salaries, benefits and love as well? They should count themselves lucky that they don't get the boot where the sun don't shine.",1,0.7896,1,0.5822,1,0.5822,1,0.5822,1,0.7926
globe editors.. stooping to new lows every day... Run along little editors... Harper beckons with more lies..,1,0.6102,1,0.8185,0,0.6028,0,0.6028,0,0.5913
